# ----------------------------------------
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Organic Social,2024042111,82,105,53,42.076189999999997,0.6463410000000001,4.485714000000000,0.5047620000000000,471
Organic Social,2024042400,82,125,55,26.288,0.6707320000000000,4.488,0.44,561
Organic Social,2024050112,82,102,62,54.07843100000000,0.7560980000000000,4.862745000000000,0.6078430000000000,496
Organic Social,2024050219,82,99,59,53.42424200000000,0.7195120000000000,5.1313129999999996,0.5959600000000000,508
Direct,2024050122,81,96,53,76.10416700000000,0.654321000000000,4.260417000000000,0.5520830000000000,409
Organic Search,2024040815,81,86,48,97.82558100000000,0.5925930000000000,5.104651000000000,0.5581400000000000,439
Organic Social,2024040919,81,105,54,36.06666700000000,0.6666670000000000,4.609524000000000,0.5142860000000000,484
Organic Social,2024041411,81,100,50,48.36,0.6172840000000001,4.85,0.5,485
Organic Social,2024041417,81,93,55,42.526882000000001,0.6790119999999999,4.913978000000000,0.5913980000000000,457
Organic Social,2024041619,81,102,57,59.205882000000003,0.7037040000000000,5.715686000000000,0.5588240000000000,583
Organic Social,2024042000,81,139,58,16.402878000000001,0.7160490000000000,3.5899280000000000,0.4172660000000000,499
Organic Social,2024042411,81,99,57,58.05050500000000,0.7037040000000000,5.686869000000000,0.5757580000000000,563
Organic Social,2024042509,81,108,57,40.0462960000000,0.7037040000000000,4.712963000000000,0.5277780000000000,509
Organic Social,2024042723,81,95,51,32.536842000000000,0.6296300000000000,4.578947000000000,0.5368420000000000,435
Organic Social,2024050218,81,107,59,68.77570100000000,0.7283950000000000,5.616822000000000,0.5514019999999999,601
Referral,2024041715,81,91,57,107.0989010000000,0.7037040000000000,5.714286000000000,0.6263740000000000,520
Direct,2024041718,80,96,48,67.07291700000000,0.6,4.208333000000000,0.5,404
Organic Search,2024041512,80,91,54,51.42857100000000,0.675,4.054945000000000,0.5934070000000000,369
Organic Search,2024041721,80,88,45,36.875,0.5625,4.329545000000000,0.5113640000000000,381
Organic Search,2024041919,80,95,57,41.32631600000000,0.7125,3.905263000000000,0.6,371
Organic Social,2024040613,80,97,55,50.402062000000001,0.6875,5.020619000000000,0.5670100000000000,487
Organic Social,2024041215,80,92,52,56.41304300000000,0.65,5.304348000000000,0.5652170000000000,488
Organic Social,2024041219,80,93,53,62.86021500000000,0.6625,5.172043000000000,0.5698920000000000,481
Organic Social,2024041621,80,97,53,70.55670100000000,0.6625,6.463918000000000,0.5463920000000000,627
Organic Social,2024041914,80,95,58,42.88421100000000,0.725,4.863158000000000,0.6105260000000000,462
Organic Social,2024050217,80,99,55,49.04040400000000,0.6875,5.565657000000000,0.5555560000000000,551
Organic Social,2024050323,80,98,58,26.20408200000000,0.725,4.326531000000000,0.5918369999999999,424
Referral,2024041821,80,85,58,90.56470600000000,0.725,6.047059000000000,0.6823530000000000,514
Direct,2024041521,79,99,48,39.57575800000000,0.6075950000000000,4.444444000000000,0.48484800000000000,440
Direct,2024041621,79,89,53,37.70786500000000,0.6708860000000000,4.258427000000000,0.5955060000000000,379
Direct,2024041822,79,102,46,30.372548999999999,0.5822780000000000,4.735294000000000,0.45097999999999999,483
Organic Search,2024040811,79,87,57,62.14942500000000,0.7215190000000000,4.160920000000000,0.6551720000000000,362
Organic Search,2024041514,79,90,45,57.888888999999999,0.569620000000000,3.6444440000000000,0.5,328
Organic Social,2024040816,79,112,58,35.69642900000000,0.7341770000000000,4.866071000000000,0.5178570000000000,545
Organic Social,2024040822,79,102,57,36.666666999999997,0.7215190000000000,4.078431000000000,0.5588240000000000,416
Organic Social,2024041019,79,103,55,42.62135900000000,0.6962030000000000,4.689320000000000,0.5339810000000000,483
Organic Social,2024041118,79,89,55,44.06741600000000,0.6962030000000000,4.584270000000000,0.6179780000000000,408
Organic Social,2024041218,79,95,58,51.526316000000001,0.7341770000000000,5.2,0.6105260000000000,494
Organic Social,2024041822,79,101,61,53.97029700000000,0.7721519999999999,5.564356000000000,0.6039600000000001,562
Organic Social,2024041910,79,106,49,32.320754999999998,0.620253000000000,4.367925000000000,0.46226400000000001,463
Organic Social,2024042322,79,105,58,53.15238100000000,0.7341770000000000,5.152381000000000,0.5523810000000000,541
Organic Social,2024042423,79,100,51,61.11,0.6455700000000000,5.41,0.51,541
Referral,2024043016,79,89,60,101.42696599999999,0.759494000000000,6.898876000000000,0.6741570000000000,614
Referral,2024050312,79,88,65,120.14772700000000,0.8227850000000000,5.7727269999999997,0.7386360000000000,508
Direct,2024042922,78,93,42,67.13978500000000,0.5384620000000000,5.354839000000000,0.45161299999999999,498
Direct,2024050223,78,87,42,41.252873999999998,0.5384620000000000,4.632184000000000,0.4827590000000000,403
Organic Search,2024041615,78,87,52,66.11494300000000,0.6666670000000000,4.252874000000000,0.5977010000000000,370
Organic Search,2024041820,78,88,53,34.21590900000000,0.6794870000000000,3.534091000000000,0.6022729999999999,311
Organic Social,2024040713,78,91,56,48.24175800000000,0.717949000000000,5.428571000000000,0.6153850000000000,494
Organic Social,2024040911,78,96,59,240,0.7564100000000000,4.979167000000000,0.6145830000000000,478
Organic Social,2024040917,78,105,51,28.866667000000000,0.6538460000000000,4.514286000000000,0.4857140000000000,474
Organic Social,2024041222,78,104,50,56.43269200000000,0.6410260000000000,5.346154000000000,0.4807690000000000,556
Organic Social,2024041316,78,110,54,48.41818200000000,0.6923080000000000,4.536364000000000,0.4909090000000000,499
Organic Social,2024041612,78,94,60,66.70212800000000,0.7692310000000000,4.9787229999999996,0.6382980000000000,468
Organic Social,2024041814,78,94,57,73.25531900000000,0.7307690000000000,5.9361699999999997,0.6063830000000000,558
Organic Social,2024041912,78,102,51,58.127451000000001,0.6538460000000000,4.450980000000000,0.5,454
Organic Social,2024042512,78,91,52,52.53846200000000,0.6666670000000000,5.351648000000000,0.5714290000000000,487
Organic Social,2024042716,78,120,53,28.291667000000000,0.6794870000000000,3.475,0.44166699999999998,417
Organic Social,2024050314,78,91,62,69.72527500000000,0.7948720000000000,5.21978000000000,0.6813190000000000,475
Referral,2024043015,78,85,63,82.34117600000000,0.8076920000000000,5.729412000000000,0.7411759999999999,487
Referral,2024050119,78,84,62,164.46428599999999,0.7948720000000000,6.238095000000000,0.7380949999999999,524
Referral,2024050214,78,84,61,88.88095199999999,0.782051000000000,5.476190000000000,0.7261900000000000,460
Direct,2024041820,77,89,53,49.70786500000000,0.6883120000000000,5.157303000000000,0.5955060000000000,459
Organic Search,2024042211,77,84,56,48.964286000000001,0.7272729999999999,4.535714000000000,0.6666670000000000,381
Organic Search,2024042319,77,93,56,72.55914000000000,0.7272729999999999,4.193548000000000,0.6021510000000000,390
Organic Search,2024043014,77,84,45,47.23809500000000,0.5844160000000000,4.119048000000000,0.5357140000000000,346
Organic Social,2024040715,77,95,53,55.88421100000000,0.6883120000000000,4.726316000000000,0.5578950000000000,449
Organic Social,2024041216,77,89,55,48.651685000000001,0.7142860000000000,4.415730000000000,0.6179780000000000,393
Organic Social,2024041613,77,99,62,44.898989999999998,0.8051950000000000,4.818182000000000,0.6262630000000000,477
Organic Social,2024042020,77,94,55,57.4468090000000,0.7142860000000000,5.776596000000000,0.5851060000000000,543
Organic Social,2024042211,77,98,63,89.84693900000001,0.8181820000000000,5.520408000000000,0.6428570000000000,541
Organic Social,2024042221,77,94,56,48.59574500000000,0.7272729999999999,6.23404300000000,0.5957450000000000,586
Organic Social,2024042511,77,100,57,84.28,0.7402600000000000,5.14,0.57,514
Organic Social,2024042719,77,99,52,86.52525300000001,0.6753250000000000,4.242424000000000,0.5252530000000000,420
Organic Social,2024042721,77,101,57,43.118811999999998,0.7402600000000000,4.841584000000000,0.5643560000000000,489
Organic Social,2024042919,77,94,56,58.755319000000000,0.7272729999999999,5.202128000000000,0.5957450000000000,489
Organic Social,2024050109,77,95,50,28.2,0.6493510000000000,4.705263000000000,0.5263160000000000,447
Organic Social,2024050216,77,103,53,72.64077700000000,0.6883120000000000,5.048544000000000,0.5145630000000000,520
Referral,2024050320,77,87,56,73.79310300000000,0.7272729999999999,6.655172000000000,0.6436780000000000,579
Direct,2024042211,76,92,49,57.641303999999998,0.6447370000000000,4.728261000000000,0.532609000000000,435
Organic Search,2024041120,76,82,46,32.81707300000000,0.6052630000000000,4.060976000000000,0.5609760000000000,333
Organic Search,2024041823,76,87,51,34.02298900000000,0.6710530000000000,4.114943000000000,0.5862070000000000,358
Organic Social,2024040800,76,108,53,38.888888999999999,0.6973680000000000,4.796296000000000,0.49074099999999998,518
Organic Social,2024040812,76,87,58,96.1264370000000,0.7631580000000000,6.35632200000000,0.6666670000000000,553
Organic Social,2024041121,76,91,48,39.42857100000000,0.631579000000000,3.934066000000000,0.5274730000000000,358
Organic Social,2024041614,76,95,57,102.4421050000000,0.75,5.852632000000000,0.6,556
Organic Social,2024041800,76,125,54,29.024,0.7105260000000000,4.472,0.432,559
Organic Social,2024042222,76,91,58,57.37362600000000,0.7631580000000000,6.1208790000000004,0.6373630000000000,557
Referral,2024043022,76,88,58,47.86363600000000,0.7631580000000000,5.5,0.6590910000000000,484
Referral,2024050212,76,83,61,138.65060199999999,0.8026320000000000,5.9156630000000003,0.7349400000000000,491
Direct,2024040920,75,92,39,41.95652200000000,0.52,3.5,0.42391299999999998,322
Direct,2024041411,75,83,36,28.10843400000000,0.48,4.397590000000000,0.43373499999999998,365
Direct,2024041515,75,90,36,29.288889000000001,0.48,3.477778000000000,0.4,313
Direct,2024041919,75,89,40,32.39325800000000,0.5333329999999999,4.382022000000000,0.449438000000000,390
Organic Search,2024041212,75,87,46,50.827585999999997,0.6133330000000000,3.9080460000000001,0.5287360000000000,340
Organic Search,2024041611,75,83,52,50.855421999999997,0.6933330000000000,4.975904000000000,0.6265060000000000,413
Organic Search,2024041817,75,88,53,52.59090900000000,0.7066670000000000,3.6931820000000002,0.6022729999999999,325
Organic Search,2024042914,75,83,48,49.42168700000000,0.64,4.216867000000000,0.5783130000000000,350
Organic Social,2024040620,75,98,45,34.142856999999999,0.6,3.4693879999999999,0.45918399999999998,340
Organic Social,2024040914,75,84,50,64.13095199999999,0.6666670000000000,5.226190000000000,0.5952380000000000,439
Organic Social,2024040918,75,103,50,35.37864100000000,0.6666670000000000,4.184466000000000,0.4854370000000000,431
Organic Social,2024041010,75,109,52,29.522936000000001,0.6933330000000000,4.5504590000000000,0.47706399999999999,496
Organic Social,2024041412,75,92,52,59.41304300000000,0.6933330000000000,5.521739000000000,0.5652170000000000,508
Organic Social,2024041413,75,87,52,35.241379000000002,0.6933330000000000,4.7011490000000000,0.5977010000000000,409
Organic Social,2024042718,75,102,43,25.84313700000000,0.5733330000000000,3.911765000000000,0.4215690000000000,399
Organic Social,2024042813,75,103,51,41.029125999999998,0.68,4.087379000000000,0.49514599999999998,421
Organic Social,2024042816,75,89,57,51.48314600000000,0.76,4.707865000000000,0.6404490000000000,419
Organic Social,2024042910,75,102,51,33.549019999999999,0.68,5.147059000000000,0.5,525
Organic Social,2024042920,75,105,61,58.542856999999998,0.8133330000000000,5.933333000000000,0.580952000000000,623
Organic Social,2024050116,75,97,55,88.75257700000000,0.7333330000000000,4.835052000000000,0.5670100000000000,469
Organic Social,2024050211,75,88,59,110.76136400000000,0.7866670000000000,7.113636000000000,0.6704550000000000,626
Direct,2024041711,74,90,46,42.51111100000000,0.6216220000000000,5,0.5111110000000000,450
Direct,2024041816,74,94,45,38.287233999999998,0.6081080000000000,4.0212770000000004,0.4787230000000000,378
Direct,2024041823,74,87,32,22.114943000000000,0.43243199999999998,3.425287000000000,0.367816000000000,298
Direct,2024042519,74,88,48,35.05681800000000,0.6486490000000000,4.056818000000000,0.5454550000000000,357
Direct,2024042522,74,81,44,24.234567999999999,0.5945950000000000,4.506173000000000,0.5432100000000000,365
Organic Search,2024041213,74,83,50,39.13253000000000,0.6756760000000001,4.0120480000000001,0.6024100000000000,333
Organic Search,2024041715,74,87,55,37,0.7432430000000000,3.8505750000000001,0.632184000000000,335
Organic Search,2024041718,74,83,53,34.036144999999998,0.7162160000000000,4.325301000000000,0.6385540000000000,359
Organic Social,2024041014,74,94,53,51.840426000000001,0.7162160000000000,5.553191000000000,0.5638300000000001,522
Organic Social,2024041213,74,89,47,45.98876400000000,0.6351350000000000,4.640449000000000,0.5280899999999999,413
Organic Social,2024041414,74,89,57,73.33707900000000,0.7702700000000000,6.247191000000000,0.6404490000000000,556
Organic Social,2024041812,74,90,56,63.56666700000000,0.7567570000000000,5.177778000000000,0.6222220000000001,466
Organic Social,2024042017,74,96,62,110.55208300000000,0.8378380000000000,7.229167000000000,0.6458330000000000,694
Organic Social,2024042117,74,89,48,42.1123600000000,0.6486490000000000,4.977528000000000,0.5393260000000000,443
Organic Social,2024042320,74,101,53,59.23762400000000,0.7162160000000000,6.108911000000000,0.5247520000000000,617
Organic Social,2024042420,74,89,56,86.74157300000000,0.7567570000000000,5.314607000000000,0.6292130000000000,473
Organic Social,2024042600,74,91,50,42.34065900000000,0.6756760000000001,4.604396000000000,0.5494510000000000,419
Organic Social,2024042714,74,91,51,51.40659300000000,0.6891890000000001,4.967033000000000,0.5604400000000000,452
Organic Social,2024042810,74,86,59,35.26744200000000,0.7972970000000000,5.023256000000000,0.686047000000000,432
Organic Social,2024043016,74,100,50,52.88,0.6756760000000001,4.74,0.5,474
Organic Social,2024043018,74,87,51,30.011493999999999,0.6891890000000001,4.551724000000000,0.5862070000000000,396
Referral,2024041514,74,84,56,85.26190500000000,0.7567570000000000,5.857143000000000,0.6666670000000000,492
Referral,2024042321,74,86,59,86.88372099999999,0.7972970000000000,7.476744000000000,0.686047000000000,643
Referral,2024042414,74,81,57,126.35802500000000,0.7702700000000000,5.950617000000000,0.7037040000000000,482
Referral,2024042921,74,83,52,47.325301000000003,0.7027030000000000,4.855422000000000,0.6265060000000000,403
Referral,2024050215,74,78,60,107.06410300000000,0.8108109999999999,5.935897000000000,0.7692310000000000,463
Referral,2024050314,74,82,60,113.51219500000001,0.8108109999999999,6.048780000000000,0.7317070000000000,496
Direct,2024041120,73,79,37,29.848101000000000,0.5068490000000000,3.7848099999999998,0.46835399999999999,299
Direct,2024041211,73,89,43,38.93258400000000,0.589041000000000,4.168539000000000,0.48314600000000002,371
Direct,2024042412,73,94,43,56.98936200000000,0.589041000000000,4.23404300000000,0.4574470000000000,398
Organic Search,2024041121,73,89,45,18.764044999999999,0.6164380000000000,3.707865000000000,0.5056180000000000,330
Organic Search,2024041520,73,81,45,32.28395100000000,0.6164380000000000,3.8271600000000001,0.5555560000000000,310
Organic Search,2024041620,73,84,45,25.095237999999998,0.6164380000000000,3.6666669999999999,0.5357140000000000,308
Organic Search,2024041816,73,82,50,48.25609800000000,0.684932000000000,4.390244000000000,0.6097560000000000,360
